SiteID,route,state,REGION,stop,wet_prop_300,wet_prop_600,wet_prop_1000,wet_prop_5000,wet_prop_10000,T_ROAD_LEN_300,T_ROAD_LEN_600,T_ROAD_LEN_1000,T_ROAD_LEN_5000,T_ROAD_LEN_10000,P_ROAD_LEN_300,P_ROAD_LEN_600,P_ROAD_LEN_1000,P_ROAD_LEN_5000,P_ROAD_LEN_10000,S_ROAD_LEN_300,S_ROAD_LEN_600,S_ROAD_LEN_1000,S_ROAD_LEN_5000,S_ROAD_LEN_10000,O_ROAD_LEN_300,O_ROAD_LEN_600,O_ROAD_LEN_1000,O_ROAD_LEN_5000,O_ROAD_LEN_10000,PS_ROAD_LEN_300,PS_ROAD_LEN_600,PS_ROAD_LEN_1000,PS_ROAD_LEN_5000,PS_ROAD_LEN_10000,imperv300,imperv600,imperv1000,imperv5,imperv10,PROP_FOR_300,PROP_FOR_600,PROP_FOR_1000,PROP_FOR_5000,PROP_FOR_10000,PROP_DEV_300,PROP_DEV_600,PROP_DEV_1000,PROP_DEV_5000,PROP_DEV_10000,PROP_AGR_300,PROP_AGR_600,PROP_AGR_1000,PROP_AGR_5000,PROP_AGR_10000,Num.Surveys,Num.Years,Car.Count,Noise.Num,NOISE_LEV,ANFO,HYCI,HYGR,HYSQ,LICA,LICL,LIPA,LIPI,LISP,LISY,HYCV,PSTR,richness,NPP
19524,630314,NC,S,3,0.186613866,0.111440637,0.065015896,0.055181567,0.036438253,889.0276674,1998.342177,4191.527379,71859.25458,393840.2274,0,0,0,0,0,0,0,0,0,18125.70144,889.0276674,1998.342177,4191.527379,71859.25458,375714.526,0,0,0,0,18125.70144,0.002907348,0.001336,0.001485632,0.001532478,0.00243289,0.773162939,0.7792,0.742528736,0.728197457,0.704403456,0,0,0,5.75E-05,0.000839959,0,0,0,0.000851456,0.001372145,20,8,0.055555556,0,0,1,1,0,0,0,1,1,NA,0,NA,1,1,10,157
19533,630315,NC,S,2,0.116921985,0.090479694,0.10628186,0.104757786,0.220240422,1143.921013,3199.224861,5213.563755,177110.5741,603877.3808,0,0,0,0,0,0,0,0,9331.331644,32019.04549,1143.921013,3199.224861,5213.563755,167779.2425,571858.3353,0,0,0,9331.331644,32019.04549,0.007038217,0.005944223,0.003268124,0.010747837,0.007710337,0.054140127,0.088446215,0.132336018,0.21359201,0.195376145,0,0,0,0.016857682,0.011748055,0,0,0,0.003877708,0.002206356,3,1,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,159
19549,630316,NC,S,8,0.144354113,0.223920559,0.355300709,0.251222863,0.301664715,845.0296588,1755.022811,3697.352969,135630.126,504629.729,0,0,0,0,0,0,0,0,0,687.9776929,845.0296588,1755.022811,3697.352969,135630.126,503941.7513,0,0,0,0,687.9776929,0.007993631,0.004596323,0.003265189,0.002251179,0.002203633,0.21656051,0.302158273,0.327094731,0.501783454,0.487721317,0,0,0,0.000563802,0.000526414,0,0,0.006034483,0.016075024,0.0155076,16,7,1.25,0,0,0,1,0,1,1,0,0,NA,1,NA,1,0,9,166
19554,630317,NC,S,3,0.336890771,0.316857867,0.270981485,0.330012806,0.414322223,627.0597189,2774.241314,8314.647727,105220.576,157425.856,0,0,0,0,0,0,0,0,8389.487935,42975.8595,627.0597189,2774.241314,8314.647727,96831.08811,114449.9965,0,0,0,8389.487935,42975.8595,0.005884244,0.005702875,0.006495112,0.005956693,0.003661636,0.231511254,0.146964856,0.098044853,0.052074464,0.066966405,0,0,0.001725129,0.005982926,0.003598581,0.503184713,0.551394422,0.466628308,0.43004925,0.337261817,1,1,0,0,0,0,0,0,0,0,0,0,NA,1,NA,0,NA,3,165
19563,630323,NC,S,2,0.033899022,0.168961794,0.206370823,0.334390079,0.290323469,894.6233533,3062.40536,5496.358244,123631.6133,481446.3909,0,0,0,0,0,0,0,0,9295.949049,67316.3833,894.6233533,3062.40536,5496.358244,114335.6642,414130.0076,0,0,0,9295.949049,67316.3833,0.011847134,0.008454183,0.00498705,0.006032933,0.006512797,0.089171975,0.125099602,0.155395683,0.164896494,0.172743513,0.015923567,0.010358566,0.003741007,0.007134391,0.007539604,0.25477707,0.238209432,0.223725885,0.079657117,0.077144131,2,1,2.5,0,0,NA,0,0,0,0,0,0,NA,0,NA,1,0,2,162
19587,630407,NC,S,6,0.000688759,0.144609207,0.239418541,0.492364389,0.39607322,1510.104286,3233.760528,6555.193949,94239.35584,489505.8881,0,0,0,0,0,0,0,0,0,57363.37164,1510.104286,3233.760528,6555.193949,94239.35584,432142.5164,0,0,0,0,57363.37164,0.009193548,0.004202085,0.00281241,0.001827126,0.005100364,0.2,0.154771451,0.097385809,0.042136997,0.078990668,0,0,0,6.90E-05,0.004910308,0.649681529,0.544223108,0.511079137,0.363715867,0.380032276,14,6,5.416666667,8,0.571428571,0,1,0,1,1,0,0,NA,1,NA,1,NA,10,156
19598,630411,NC,S,7,0,0,0.000263034,0.000272824,0.000311981,2044.025465,4898.295836,11050.07686,191564.1577,755589.6295,0,0,0,0,0,0,0,0,10905.31344,41667.58798,2044.025465,4898.295836,11050.07686,180658.8443,713922.0415,0,0,0,10905.31344,41667.58798,0.007197452,0.004717131,0.004017266,0.00220284,0.002277431,0.649681529,0.616733068,0.607482014,0.708593193,0.738451183,0,0,0,0.000356707,0.000681753,0,0,0,0.003693519,0.006153058,12,4,1.666666667,1,0.083333333,0,NA,NA,NA,0,1,0,NA,NA,1,1,0,5,136
19613,630413,NC,S,2,0,0.002988078,0.019332256,0.00488919,0.016735238,1565.495618,4531.092691,10172.73331,301756.7958,1127251.89,0,0,0,0,30981.64078,1185.779553,2401.27268,4003.64924,70619.40056,168052.4151,379.7160655,2129.820011,6169.084071,231137.3952,928217.8343,1185.779553,2401.27268,4003.64924,70619.40056,199034.0559,0.025916399,0.023744,0.039042553,0.049519728,0.0417598,0.408360129,0.3528,0.342725704,0.345786973,0.367769736,0.041800643,0.0304,0.062104658,0.088517875,0.074074607,0,0,0.006906475,0.011828873,0.00548567,12,4,11,6,0.5,0,NA,NA,NA,0,0,0,NA,1,0,1,1,5,154
19623,630414,NC,S,2,0.002978173,0.015453361,0.025224708,0.028009275,0.019477701,1425.137848,3127.981287,4461.268129,128272.6975,562958.6519,0,0,0,0,0,0,0,0,8793.496689,61406.27668,1425.137848,3127.981287,4461.268129,119479.2008,501552.3752,0,0,0,8793.496689,61406.27668,0.011464968,0.006671975,0.003392909,0.003585425,0.004920893,0.707006369,0.695859873,0.713462093,0.6411584,0.632937318,0,0,0,0.001461231,0.003543998,0,0,0,0.000644389,0.001297338,20,6,4.315789474,6,0.3,1,1,0,0,0,0,0,NA,0,NA,1,1,8,154
19639,630415,NC,S,8,0.286309504,0.185470968,0.164008027,0.111204902,0.131330521,752.3791612,2591.018226,6435.939527,195644.8498,759207.6263,0,0,0,0,0,0,0,0,42470.5389,181189.5555,752.3791612,2591.018226,6435.939527,153174.3109,578018.0708,0,0,0,42470.5389,181189.5555,0.009810127,0.005055732,0.004782734,0.014296169,0.017352127,0.42721519,0.51433121,0.545035971,0.50471215,0.461634496,0,0,0.003453237,0.026788488,0.032908552,0,0,0,0.001553349,0.002824794,14,6,1.307692308,1,0.071428571,1,1,0,1,1,1,1,NA,1,NA,0,0,9,154
19664,630423,NC,S,3,0.015705542,0.009822791,0.069598699,0.217220537,0.424091828,2185.989978,7235.153343,12060.9867,189369.1775,590735.2712,0,0,0,0,0,280.6762921,1074.678628,1923.211054,30849.75146,88177.71638,1905.313685,6160.474715,10137.77565,158519.426,502557.5548,280.6762921,1074.678628,1923.211054,30849.75146,88177.71638,0.065659164,0.048282748,0.022811511,0.006097322,0.008330639,0.202572347,0.202076677,0.294100719,0.308939441,0.252170411,0.138263666,0.116613419,0.051510791,0.007341181,0.013356155,0.428571429,0.39553429,0.443453237,0.345684269,0.350983224,1,1,11,1,1,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,162
19672,630513,NC,S,1,0,0.001176823,0.003684204,0.007671595,0.010890715,880.1676419,1792.882815,2646.130825,168240.7646,679917.7323,0,0,0,0,0,0,0,0,9880.948642,99447.2636,880.1676419,1792.882815,2646.130825,158359.8159,580470.4687,0,0,0,9880.948642,99447.2636,0.009619048,0.004552,0.002182289,0.005019561,0.013707272,0.46031746,0.4824,0.405980449,0.329129654,0.359977332,0,0,0,0.002738528,0.019025812,0.558064516,0.439004815,0.326812428,0.365928313,0.325645953,15,5,1.333333333,2,0.133333333,1,NA,NA,NA,1,1,0,NA,0,NA,1,1,7,154
19688,630514,NC,S,7,0.003138407,0.000784602,0.000582186,0.014546348,0.01536449,1091.844802,3229.031619,6509.709015,143192.3744,646448.5748,0,0,0,0,0,0,0,0,7660.096049,64529.3174,1091.844802,3229.031619,6509.709015,135532.2784,581919.2574,0,0,0,7660.096049,64529.3174,0.025857605,0.014659728,0.009234973,0.00739164,0.013678441,0.436893204,0.492393915,0.402645959,0.40686235,0.454289174,0.042071197,0.01521217,0.006902502,0.008595197,0.021528575,0.21221865,0.177316294,0.183884892,0.252154602,0.151422489,20,7,2.55,4,0.2,1,1,NA,0,1,1,0,NA,0,NA,1,1,8,154
19697,630515,NC,S,6,0.10513947,0.086188481,0.07929502,0.178451827,0.161171429,1197.263227,3005.466567,6011.567605,138485.8966,664617.6948,0,0,0,0,642.7189275,0,0,0,20200.18674,87936.04823,1197.263227,3005.466567,6011.567605,118285.7098,576038.9276,0,0,0,20200.18674,88578.76716,0.024649682,0.0132749,0.010746398,0.007896881,0.01044939,0.066878981,0.148207171,0.276945245,0.337122738,0.31554511,0.015923567,0.003984064,0.00778098,0.009366119,0.013451199,0,0.0496,0.060092007,0.008963502,0.004625568,8,3,0.25,0,0,1,1,0,1,1,0,0,NA,1,NA,1,1,10,154
19705,630516,NC,S,4,0.078175333,0.075875938,0.042474646,0.231635165,0.299973471,598.280063,1202.713581,2739.950254,88023.80922,372467.4742,0,0,0,0,0,0,0,0,29482.38488,95327.02988,598.280063,1202.713581,2739.950254,58541.42435,277140.4443,0,0,0,29482.38488,95327.02988,0.002974684,0.001308859,0.001253594,0.004243847,0.00351457,0.025316456,0.044692737,0.165612421,0.148687678,0.160293991,0,0,0,0.003946748,0.003463453,0,0,0,0.009205031,0.005149138,2,1,0.5,1,0.5,0,0,0,0,0,1,0,NA,0,NA,1,0,3,161
19729,630523,NC,S,8,0.011225082,0.085053857,0.116798539,0.065203086,0.128628645,599.211864,1861.309681,9631.989857,307424.8378,697120.0318,0,0,0,0,0,0,0,1633.960178,62373.04689,115026.4015,599.211864,1861.309681,7998.029679,245051.7909,582093.6303,0,0,1633.960178,62373.04689,115026.4015,0.040977918,0.021340782,0.024798619,0.057494074,0.021376813,0,0.051077414,0.126294591,0.115366028,0.151923459,0.085173502,0.045490822,0.050057537,0.109877339,0.038546842,0.392405063,0.558659218,0.499712478,0.417987044,0.345956908,3,1,2,0,0,0,0,0,0,0,1,0,NA,1,NA,0,0,3,159
20333,720103,PA,N,2,0,0,0.001757392,0.031939012,0.026345027,600,1199.88,3681.664001,105167.3221,514187.7965,0,0,0,0,21066.83722,599.81201,1199.88,2002.99,16061.82031,63664.07547,0,0,1678.674001,89105.50178,429456.8839,599.81201,1199.88,2002.99,16061.82031,84730.91269,0.030382166,0.017627796,0.014064479,0.008936704,0.013391077,0.560127,0.56962,0.619811,0.517808,0.506438,0.047468,0.035601,0.031492,0.011837,0.023305,0.167722,0.280063,0.24134,0.266977,0.234634,6,2,0.5,0,0,0,NA,NA,NA,1,1,0,0,NA,1,1,NA,5,126
20370,720106,PA,N,9,0,0.00663434,0.005951681,0.024656046,0.021196419,602.003,1250.849976,7703.470787,222501.8805,712338.3542,0,0,0,0,0,602.003,1250.849976,4172.010986,46861.0245,105653.941,0,0,3531.459801,175640.856,606684.4132,602.003,1250.849976,4172.010986,46861.0245,105653.941,0.007555556,0.0058753,0.00794363,0.017544615,0.007263112,0.389241,0.454905,0.466361,0.448605,0.583615,0,0,0.005153,0.02733,0.009637,0,0.015823,0.025766,0.085612,0.09751,20,7,7.5,2,0.1,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,3,111
20377,720107,PA,N,6,0,0.000283314,0.003025248,0.053944352,0.047822433,1175.359985,3142.058044,5043.82,213715.4259,802576.1214,0,0,0,0,0,592.341003,1219.17,2058.54,11990.93536,91316.59262,583.018982,1922.888044,2985.28,201724.4906,711259.5288,592.341003,1219.17,2058.54,11990.93536,91316.59262,0.017038217,0.009266932,0.00480426,0.003585359,0.008533778,0.601266,0.734177,0.769825,0.41566,0.537567,0.015823,0.005538,0.002004,0.000951,0.010634,0.028481,0.050633,0.062983,0.241549,0.182186,36,12,1.965517241,13,0.361111111,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,0,117
20403,720111,PA,N,2,0,0,0.000935274,0.002718285,0.019828984,1868.43,6517.750065,14837.63453,225820.2466,1318500.22,0,0,0,0,0,0,0,0,0,159812.521,1868.43,6517.750065,14837.63453,225820.2466,1158687.699,0,0,0,0,159812.521,0.052675159,0.037182761,0.023640553,0.016534957,0.066088122,0.433544,0.675633,0.739193,0.721151,0.560957,0.139241,0.089399,0.04237,0.027559,0.116595,0,0.003165,0.037217,0.055084,0.08435,13,5,1.727272727,0,0,NA,NA,NA,NA,0,1,0,0,NA,1,0,0,4,133
20436,720114,PA,N,5,0.055662472,0.054604294,0.035831471,0.007608795,0.044570646,1723.916489,4398.1,8535.02,230504.23,1128889.25,0,0,0,0,0,610.745,1247.35,2108.72,14195,88347.41,1113.171489,3150.75,6426.3,216309.23,1040541.84,610.745,1247.35,2108.72,14195,88347.41,0.051936508,0.024316547,0.014874964,0.007353148,0.010818248,0.462025,0.43038,0.346121,0.635803,0.526583,0.11076,0.038766,0.01775,0.009076,0.016063,0.082278,0.27769,0.409104,0.169791,0.183255,7,3,4.5,0,0,NA,NA,NA,NA,0,1,0,NA,NA,0,NA,NA,4,135
20462,720118,PA,N,1,0.120502061,0.071308156,0.058611414,0.014670079,0.013136612,2382.234283,6877.416852,14683.47936,171711.4469,631077.8339,0,0,0,0,0,826.559998,1667.560944,3083,23290.68346,66192.71877,1555.674285,5209.855908,11600.47936,148420.7635,564885.1151,826.559998,1667.560944,3083,23290.68346,66192.71877,0.036082803,0.026115108,0.028017811,0.00498579,0.005490817,0.670886,0.73576,0.791011,0.877959,0.870846,0.063291,0.045886,0.053249,0.005753,0.006855,0,0,0,0.005122,0.01007,6,2,3.666666667,6,1,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,1,138
20482,720121,PA,N,1,0.005888299,0.005032905,0.002654975,0.008991731,0.047533044,603.383,1290.217278,7440.149778,184342.727,836328.6959,0,0,0,0,0,603.383,1204,5869.833862,40078.96936,107790.8398,0,86,1570.315916,144263.7576,728537.8552,603.383,1204,5869.833862,40078.96936,107790.8398,0.012200647,0.008145484,0.011316092,0.005755808,0.006996427,0.411392,0.375,0.287146,0.378028,0.396194,0.018987,0.015032,0.011451,0.004515,0.005085,0.28481,0.280063,0.306327,0.343731,0.300234,12,4,1.363636364,1,0.083333333,0,NA,NA,NA,0,0,0,NA,NA,1,NA,NA,2,149
20502,720204,PA,N,1,0,0,0,0.003952234,0.009697838,4258.692284,10951.71272,18344.36055,209494.6404,881834.9662,0,0,0,0,14178.96973,1564.287796,3480.667238,6001.352622,27432.55921,73556.57189,2694.404488,7471.045482,12343.00793,182062.0812,794099.4246,1564.287796,3480.667238,6001.352622,27432.55921,87735.54162,0.233753943,0.116982484,0.058132027,0.008342845,0.007526746,0.161392,0.364715,0.486401,0.47495,0.542291,0.515823,0.259494,0.122531,0.01052,0.009651,0,0.043513,0.070427,0.177652,0.159624,2,1,7,2,1,0,NA,NA,NA,0,0,0,NA,NA,0,1,NA,2,125
20527,720206,PA,N,6,0.008363693,0.002090923,0.001170541,0.032976036,0.02509717,1067.183983,2900.611006,5203.164047,158324.6773,791164.6908,0,0,0,694.237,1001.362,952.695984,1998.796997,3307.570068,22159.22034,124447.6225,114.487999,901.814009,1895.593979,135471.22,665715.7063,952.695984,1998.796997,3307.570068,22853.45734,125448.9845,0.019645161,0.009887731,0.006227011,0.007061409,0.012273544,0.493548387,0.668513,0.713427,0.48971,0.620911,0.018987,0.005538,0.003149,0.008549,0.021852,0.120253,0.130538,0.106785,0.236885,0.127212,13,5,4.833333333,0,0,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,1,123
20548,720208,PA,N,7,0.132752205,0.066740046,0.042376615,0.050750235,0.104146684,1818.3041,4310.86808,11178.32269,177863.8041,769432.5831,0,0,0,0,10.25135,0,0,0,21095.47476,116455.315,1818.3041,4310.86808,11178.32269,156768.3293,652967.0168,0,0,0,21095.47476,116465.5664,0.003821656,0.002380573,0.003074042,0.005939891,0.006746407,0.806962,0.865506,0.883195,0.875897,0.824196,0,0,0,0.007185,0.008462,0,0,0,0.003346,0.001982,2,1,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,NA,1,119
20559,720210,PA,N,8,0,0,2.26E-05,0.011367617,0.0076893,2537.918557,8881.387128,26333.81402,401613.522,1196178.918,0,0,0,11976.78622,28084.35135,1194.488268,2116.742235,3363.899279,40575.92809,122756.6629,1343.430289,6764.644893,22969.91474,349060.8077,1045337.904,1194.488268,2116.742235,3363.899279,52552.71431,150841.0143,0.130352564,0.173777065,0.16849382,0.112223207,0.073301451,0.386076,0.306171,0.213284,0.402574,0.451928,0.275316,0.390032,0.383052,0.208764,0.135027,0,0,0.042657,0.074198,0.079783,4,2,15.25,2,0.5,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,1,137
20564,720211,PA,N,3,0,0.002151624,0.029366385,0.023869409,0.021329892,1455.037094,4458.796546,11268.75693,307186.1065,1369511.852,0,0,2771.27002,20138.61361,47635.10378,604.732971,1224.030029,2040.51001,19988.68551,152395.8427,850.304123,3234.766517,6456.9769,267058.8074,1169480.905,604.732971,1224.030029,4811.78003,40127.29912,200030.9465,0.060192926,0.053213429,0.057011494,0.038969544,0.052418716,0.164557,0.27057,0.39164,0.437513,0.498082,0.11076,0.056171,0.079588,0.07476,0.100596,0,0,0.001431,0.037678,0.034211,10,5,4.333333333,0,0,NA,NA,NA,NA,0,1,0,0,NA,1,0,NA,4,139
20597,720214,PA,N,6,0,0.001099607,0.009269821,0.027369242,0.016983786,772.211014,4600.571522,11193.56513,207765.7562,826113.7026,0,0,0,0,0,614.372009,2445.41893,3997.810905,28622.0622,86303.78452,157.839005,2155.152592,7195.754221,179143.694,739809.9181,614.372009,2445.41893,3997.810905,28622.0622,86303.78452,0.022539683,0.023768924,0.038095512,0.015922333,0.01713394,0.477848,0.337816,0.319496,0.410274,0.41371,0.015823,0.026899,0.052677,0.02309,0.025743,0.009494,0.075949,0.187518,0.19436,0.19113,38,11,7.172413793,5,0.131578947,0,NA,NA,NA,1,1,0,NA,NA,1,NA,NA,5,142
20602,720215,PA,N,1,0.190622144,0.141109436,0.12360669,0.043770199,0.0458716,1090.61982,2702.871063,6650.565804,334431.752,1263998.192,0,0,0,0,17694.702,0,0,0,59681.5183,227060.6925,1090.61982,2702.871063,6650.565804,274750.2337,1019242.798,0,0,0,59681.5183,244755.3945,0.006190476,0.003245614,0.007414339,0.070160283,0.058425888,0.702532,0.670886,0.626682,0.465508,0.381266,0,0,0.007443,0.133706,0.111447,0,0.017405,0.057544,0.101311,0.132285,7,3,2,0,0,0,NA,NA,NA,1,1,1,NA,NA,0,1,0,6,144
20641,720221,PA,N,10,0.003433612,0.000858403,0.001033983,0.016836242,0.018492244,2076.521896,6806.521881,10958.69901,228453.3207,826157.959,0,0,0,0,0,578.882019,1181.380005,1981.640015,22832.08112,136191.0193,1497.639877,5625.141876,8977.05899,205621.2396,689966.9398,578.882019,1181.380005,1981.640015,22832.08112,136191.0193,0.139387097,0.051259022,0.023745685,0.007092936,0.010114316,0.022152,0.090981,0.091612,0.207595,0.193883,0.268987,0.075949,0.034641,0.007139,0.01186,0.240506,0.325158,0.330661,0.28805,0.328051,12,4,2.666666667,6,0.5,0,NA,NA,NA,1,1,1,0,NA,0,NA,NA,4,149
20675,720307,PA,N,4,0.004906132,0.041077772,0.08744285,0.036937234,0.034018092,2086.604683,4648.048355,10254.12265,176840.8319,953874.1001,0,0,0,0,77765.56934,686.687691,1290.636742,2093.45974,24454.28859,85635.24121,1399.916992,3357.411613,8160.66291,152386.5433,790473.2895,686.687691,1290.636742,2093.45974,24454.28859,163400.8106,0.053525641,0.051169872,0.045214142,0.015954019,0.024470532,0.28481,0.174842,0.138849,0.536922,0.427054,0.094937,0.098101,0.0856,0.026792,0.043507,0.177215,0.440665,0.484397,0.170857,0.188838,33,12,19.625,3,0.090909091,NA,NA,NA,NA,0,1,0,0,NA,0,NA,0,3,128
20684,720308,PA,N,3,0.054959286,0.046409155,0.02240355,0.047856394,0.047635315,1633.164673,4500.861168,11354.16834,266523.3508,1317993.62,0,0,0,0,55863.31513,312.518005,1304.90802,2842.928055,24259.20282,158500.0432,1320.646668,3195.953148,8511.240284,242264.1479,1103630.262,312.518005,1304.90802,2842.928055,24259.20282,214363.3583,0.021387097,0.020682183,0.013256683,0.015154706,0.038233209,0.1993,0.2951,0.3404,0.4526,0.5312,0,0.0166,0.0108,0.0255,0.0702,0.6139,0.5316,0.5093,0.3289,0.204,10,3,2,0,0,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,7,121
20703,720312,PA,N,2,0.338376639,0.347929932,0.259461088,0.042105722,0.020334061,1160.212582,1812.763638,4615.810612,170686.8448,725412.4818,0,0,0,0,0,598.028992,1218.170044,3033.952026,37193.89691,139926.7279,562.18359,594.593594,1581.858586,133492.9479,585485.7539,598.028992,1218.170044,3033.952026,37193.89691,139926.7279,0.014501608,0.005629984,0.006964902,0.00620625,0.006771394,0.503165,0.533228,0.539651,0.690063,0.683448,0.022152,0.005538,0.006871,0.007277,0.00874,0,0.018196,0.038649,0.068217,0.057914,1,1,NA,0,0,NA,NA,NA,NA,0,0,1,0,NA,0,0,NA,3,132
20712,720313,PA,N,1,0,0,0.00037807,0.004944369,0.006237472,1054.490021,2435.022636,9228.320639,224149.2945,652139.543,0,0,0,0,0,0,0,935.109985,53169.41901,114663.3481,1054.490021,2435.022636,8293.210654,170979.8755,537476.1949,0,0,935.109985,53169.41901,114663.3481,0.003387097,0.002168,0.005418224,0.009996548,0.005944936,0.848101,0.693829,0.595477,0.451195,0.681692,0,0,0.003722,0.014817,0.008334,0.060127,0.09731,0.18122,0.289254,0.156315,4,3,0.25,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,130
20735,720315,PA,N,4,0.00346128,0.016949214,0.034787616,0.047471436,0.04022207,975.566025,3083.899948,9319.397949,279407.7735,1184960.723,0,0,0,0,15672.43957,0,0,1084.75,43185.74187,165959.339,975.566025,3083.899948,8234.647949,236222.0316,1003328.944,0,0,1084.75,43185.74187,181631.7786,0.003535032,0.004494024,0.008708934,0.034177837,0.029804562,0.591772,0.529272,0.55053,0.636983,0.522647,0,0,0.013169,0.065111,0.052322,0.044304,0.078323,0.078156,0.077716,0.184183,25,6,0.333333333,2,0.08,0,NA,NA,NA,1,0,0,0,NA,1,1,NA,4,134
20783,720408,PA,N,2,0.185476347,0.053425516,0.061795268,0.042408457,0.038320008,664.081829,2813.00544,10212.74537,237013.8763,810686.0158,0,0,0,0,0,624.405029,1358.170044,2389.170074,34624.42691,78141.9545,39.6768,1454.835396,7823.575291,202389.4494,732544.0613,624.405029,1358.170044,2389.170074,34624.42691,78141.9545,0.004936306,0.005676541,0.003931034,0.008115177,0.004280688,0.177215,0.326741,0.414543,0.483453,0.564613,0,0,0,0.009293,0.003461,0,0,0.030346,0.084615,0.08667,3,1,4.333333333,0,0,NA,NA,NA,NA,1,0,0,0,NA,0,NA,NA,3,121
20797,720411,PA,N,6,0,0.001959071,0.015826784,0.033465119,0.018168325,4935.820702,19437.9074,46553.09048,357541.0549,932894.7441,218.981995,1299.231236,3384.917764,16199,26716.76437,1130.856701,5013.200691,8642,51195.70141,122921.8597,3585.982006,13125.47548,34526.17272,290146.3535,783256.12,1349.838696,6312.431927,12026.91776,67394.70141,149638.6241,0.366210191,0.382015936,0.326810593,0.054481267,0.019350695,0.047468,0.02769,0.106499,0.398895,0.443523,0.705696,0.643196,0.60521,0.102159,0.033569,0,0,0,0.077682,0.096542,7,3,NA,6,0.857142857,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,1,136
20821,720413,PA,N,10,0,0.004966213,0.035061981,0.032996404,0.028059344,764.887009,5454.791977,10882.89511,180949.4649,813561.8148,0,0,0,0,0,0,1721.194031,3484.040039,48894.58337,207181.7932,764.887009,3733.597946,7398.855072,132054.8816,606380.0216,0,1721.194031,3484.040039,48894.58337,207181.7932,0.024888179,0.033085532,0.025310345,0.015341802,0.024076776,0.556962,0.306171,0.273977,0.200823,0.163812,0.03481,0.056171,0.048955,0.027353,0.041255,0.174051,0.178797,0.210421,0.296095,0.327478,6,2,2.833333333,2,0.333333333,NA,NA,NA,NA,0,1,0,NA,NA,0,0,0,2,143
20838,720415,PA,N,7,0.064239976,0.052536552,0.037690256,0.012432834,0.013423473,1378.70401,3429.260948,13523.99958,228185.1457,913447.9984,0,0,0,9854.969727,20529.59961,631.843018,1447.709961,5441.200447,20818.43182,119160.971,746.860992,1981.550987,8082.799128,197511.7442,773757.4278,631.843018,1447.709961,5441.200447,30673.40155,139690.5706,0.017073955,0.008275862,0.018487637,0.012087907,0.01970417,0.487342,0.47231,0.490409,0.325178,0.37128,0.009494,0.003956,0.032064,0.017842,0.0333,0,0.143196,0.134841,0.174982,0.178242,15,6,1.6,0,0,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,133
20847,720504,PA,N,6,0.360119029,0.146379203,0.094762873,0.075354454,0.060081054,1943.22401,6422.89359,15213.60837,117855.3584,423477.0375,0,0,0,0,0,1626.338608,3210.063629,6896.396702,34770.75231,82004.88098,316.6614,3212.829961,8317.2116,83084.60609,341472.1565,1626.338608,3210.063629,6896.396702,34770.75231,82004.88098,0.050516129,0.045360577,0.035346165,0.005533144,0.004696102,0.025316,0.114715,0.192671,0.456925,0.501695,0.072785,0.068038,0.048382,0.006211,0.004165,0.43038,0.344937,0.251646,0.151262,0.139565,15,4,18.57142857,6,0.4,0,NA,NA,NA,0,0,0,1,NA,0,0,NA,3,122
20866,720506,PA,N,5,0.003682601,0.003317225,0.003801072,0.004238941,0.004376582,1164.535716,3576.497669,8839.178392,109228.8093,596399.9025,0,0,0,0,0,594.559021,1266.5,2159.790039,10820.49023,107834.3423,570.440979,2309.997669,6679.388353,98408.31907,488565.5602,594.559021,1266.5,2159.790039,10820.49023,107834.3423,0.007852564,0.006722756,0.004438057,0.0019745,0.002652138,0.572785,0.497627,0.607787,0.691231,0.684382,0,0,0,0.00173,0.002404,0,0,0.004294,0.065157,0.042785,15,6,3.333333333,2,0.133333333,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,1,109
20875,720507,PA,N,4,0.035704969,0.011758242,0.005177021,0.020848616,0.011038448,1696.704464,3825.715195,7878.170067,97640.95949,386469.86,0,0,0,0,0,600.086975,1235.25,2145.100098,12017.43353,31318.07941,1078.913025,2590.465195,5733.069969,85623.52596,355151.7806,600.086975,1235.25,2145.100098,12017.43353,31318.07941,0.025096774,0.012223114,0.00602472,0.00244471,0.001375272,0.759494,0.848101,0.838821,0.911478,0.831175,0.022152,0.005538,0.002004,0.002384,0.000673,0,0,0,0.004355,0.02786,32,12,7.838709677,1,0.03125,NA,NA,NA,NA,1,1,1,0,NA,1,NA,0,6,113
